,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTY,HEALTHCARE_COST,PERCENT_FOOD_INSECURE,CHILD_MORTALITY_RATE,MENTAL_DISTRESS,CHILDREN_UNINSURED,DISCONNECTED_YOUTH,DAILY_POLLUTION,WATER_VIOLATION,HOUSING_PROBLEMS,POPESTIMATE2016,AVG_NETMIG,POP_CHANGE,BIRTHS_PER_CAPITA,MEDIAN_HOUSEHOLD_INCOME,PERCENT_W_HEALTH_INSURANCE,PERCENTAGE_IN_POVERTY,PERCENT_WITH_KIDS,BACHELORS_DEGREE,MEDIAN_MORTAGE_PAYMENTS,MEDIAN_RENT_PAYMENT,2010_FAM_KIDS,2015_FAM_KIDS,CHANGE_IN_FAM_WITH_KIDS,INCOME_AS_PERCENT_OF_STATE,UNEMPLOYMENT,MORTGAGE_INCOME_RATIO,RENT_INCOME_RATIO,HEALTHCARE_INCOME_RATIO,DOCTORS,EXERCISE_ACCESS,FOOD_ENVIRONMENT_INDEX,CIVIC_ASSOCIATIONS,CRIME_RATE,zFAMKIDSCHANGE,zPERCENT_WITH_KIDS,zBIRTHS_PER_CAPITA,zAVG_NETMIG,zPOP_CHANGE,zINCOME_AS_PERCENT_OF_STATE,zPERCENTAGE_IN_POVERTY,zPERCENT_W_HEALTH_INSURANCE,zUNEMPLOYMENT,zBACHELORS_DEGREE,zMORTGAGE_INCOME_RATIO,zRENT_INCOME_RATIO,zHEALTHCARE_INCOME_RATIO,zDOCTORS,zEXERCISE_ACCESS,zFOOD_ENVIRONMENT_INDEX,zCIVIC_ASSOCIATIONS,zCRIME_RATE,zDAILY_POLLUTION,zWATER_VIOLATION,zCHILD_MORTALITY_RATE,zCHILDREN_UNINSURED,zDISCONNECTED_YOUTH,zHOUSING_PROBLEMS,zSCORE_TOTAL
1124.0,50.0,3.0,6.0,21.0,227.0,Kentucky,"Warren County, Kentucky",11117.0,16.0,52.0,12.0,5.0,10.0,10.2,0.0,17.0,125532.0,10.40319957,0.0991428,0.013032534,44911.0,88.3,13.2,29.0,28.1,1123.0,692.0,20.7,19.0,-0.082125604,101.7,3.9,39.99198575,64.90028902,4.039670825,4.0,60.0,7.2,113.0,213.0,0.0189281413243,-0.0417313045899,0.437485304927,0.793216605876,0.820803494434,-0.13844072996,-0.605145323208,0.034316686497,0.615537629817,-0.187842266695,0.292012548902,0.292780216065,-1.12137700666,-0.418881903388,-2.06079992835,-0.138062172798,-0.586479912182,0.599991707229,-0.304978411359,-0.628395541439,-0.101690602932,0.324439673048,0.724997747692,0.0973958584587,-0.0534133120539
369.0,50.0,3.0,5.0,12.0,81.0,Florida,"Manatee County, Florida",10263.0,14.0,51.0,12.0,10.0,16.0,7.3,1.0,20.0,375888.0,24.68172384,0.162135256,0.009550717,49675.0,83.1,10.2,21.2,27.7,1503.0,954.0,14.6,13.8,-0.054794521,102.7,4.6,33.05056554,52.07023061,4.840009315,198.0,94.0,7.4,285.0,581.0,0.472123189262,-1.5397174249,-1.148238536,2.58350101703,1.91602110158,-0.0942559085059,0.0867201207103,-1.10586836333,0.170722740177,-0.228269716023,-0.935673515627,-1.0762375369,-0.698140631501,0.229886370909,0.863465302645,0.0697427470836,-0.175997915618,-1.08645780277,1.5109409167,1.58855270414,-0.0374591603434,-1.53678595623,-0.630872503624,-0.546519401993,-0.056200756797
2145.0,50.0,2.0,3.0,39.0,133.0,Ohio,"Portage County, Ohio",10467.0,15.0,42.0,12.0,5.0,8.0,11.4,1.0,17.0,161921.0,0.094977509,0.002917312,0.009300832,52552.0,91.6,10.4,25.6,26.0,1320.0,802.0,20.0,17.3,-0.135,104.9,5.0,39.81212121,65.52618454,5.020525573,8.0,78.0,7.3,150.0,105.0,-0.857817739178,-0.694699613444,-1.26204365614,-0.499259347067,-0.852219838926,0.00295069869299,0.0405957577824,0.757895660424,-0.0834571967597,-0.400086375664,0.260201020053,0.359565732623,-0.602679713842,-0.405505237939,-0.512659511941,-0.0341597128573,-0.498178552456,1.09492797647,-1.05639330573,1.58855270414,0.540623822956,0.324439673048,1.17695449813,0.0973958584587,-0.0631273499655
2281.0,50.0,4.0,9.0,41.0,71.0,Oregon,"Yamhill County, Oregon",7895.0,13.0,40.0,12.0,6.0,9.0,8.5,0.0,19.0,105035.0,6.063381914,0.057701022,0.010967773,53423.0,88.5,12.0,29.6,23.2,1518.0,900.0,24.1,20.0,-0.170124481,97.7,4.7,35.19301713,59.35888889,6.766636352,55.0,81.0,7.7,112.0,128.0,-1.44024035487,0.0734983969727,-0.5028687526,0.249077187134,0.100276500901,-0.315180015776,-0.32839914564,0.0781699576441,0.107177755943,-0.683078520957,-0.556751352525,-0.298508998046,0.320701587903,-0.248329418908,-0.254636109206,0.381450126906,-0.588866435418,0.989524882091,0.759526022331,-0.628395541439,0.669086708134,-0.0478054528067,0.950976122911,-0.331880981842,-0.0643948262985
41.0,50.0,3.0,6.0,1.0,81.0,Alabama,"Lee County, Alabama",8563.0,18.0,67.0,14.0,4.0,7.0,11.1,0.0,19.0,158991.0,14.6088505,0.129165365,0.011975521,44570.0,89.5,14.3,29.4,34.0,1212.0,792.0,18.8,19.7,0.04787234,103.6,5.3,36.77392739,56.27525253,5.205054871,31.0,63.0,6.0,137.0,275.0,2.17451138195,0.0350884964518,-0.0439101027779,1.32053379611,1.34279047331,-0.0544895691973,-0.858829319311,0.29743631338,-0.274092149462,0.408462610885,-0.277145531706,-0.62754514002,-0.505096613476,-0.328589411604,-1.80277652561,-1.38489169209,-0.529203354522,0.315861626741,-0.868539582136,-0.628395541439,-1.06516224176,0.696684798904,1.40293287335,-0.331880981842,-0.066093557745
1850.0,50.0,4.0,8.0,35.0,43.0,New Mexico,"Sandoval County, New Mexico",7388.0,15.0,51.0,11.0,7.0,17.0,7.8,0.0,18.0,142025.0,7.569240334,0.072939488,0.010343249,58982.0,87.5,9.9,29.7,28.5,1319.0,1022.0,22.1,19.4,-0.122171946,138.0,6.7,44.71721001,57.71232877,7.983875771,76.0,76.0,6.4,70.0,236.0,-0.645107158061,0.0927033472331,-0.787295704399,0.437886254776,0.365219913633,1.46546828882,0.155906665102,-0.141096398091,-1.16372192874,-0.147414817368,1.12773374143,-0.474203446471,0.96440422852,-0.178101925298,-0.684675113764,-0.969281852326,-0.689100411323,0.494588612854,1.19785137738,-0.628395541439,-0.0374591603434,-0.420050578662,-0.856850878844,-0.117242561692,-0.0682597936278
209.0,50.0,4.0,9.0,6.0,37.0,California,"Los Angeles County, California",11222.0,14.0,37.0,11.0,6.0,14.0,14.4,0.0,35.0,10137915.0,-1.467856962,0.031799182,0.012673217,56196.0,81.6,14.3,30.7,30.3,2279.0,1231.0,22.9,20.3,-0.113537118,91.6,5.2,24.65818341,45.6506905,5.007578735,64.0,98.0,7.9,5640.0,424.0,-0.501927274213,0.284752849837,0.273841571397,-0.695212243721,-0.350065540461,-0.584707426646,-0.858829319311,-1.43476789693,-0.210547165228,0.0345087046057,-2.41998224172,-1.76122774471,-0.609526282954,-0.218231921647,1.20749650629,0.589255046788,12.6038340123,-0.366967115078,-2.93493054165,-0.628395541439,0.8617810359,-0.0478054528067,-0.178915753186,-3.76609570425,-0.0713610599521
473.0,50.0,3.0,5.0,13.0,153.0,Georgia,"Houston County, Georgia",10803.0,16.0,57.0,12.0,6.0,15.0,10.5,0.0,14.0,152122.0,6.179896413,0.080826453,0.012746348,53270.0,86.5,14.2,33.1,23.5,1196.0,850.0,22.6,21.7,-0.039823009,109.0,5.4,44.54013378,62.67058824,4.931247651,3.0,86.0,6.6,107.0,326.0,0.720375887428,0.745671656087,0.307147621143,0.263686126215,0.502346539319,0.184108466655,-0.835767137847,-0.360362753827,-0.337637133696,-0.652757933961,1.09641536373,0.0548623629992,-0.649891817922,-0.42222606975,0.175402895352,-0.761476932444,-0.600799051597,0.082141721823,-0.492832134951,-0.628395541439,-0.422847815876,-0.0478054528067,-0.404894128405,0.74131111891,-0.0726760060358
1240.0,50.0,1.0,1.0,25.0,3.0,Massachusetts,"Berkshire County, Massachusetts",8535.0,12.0,37.0,12.0,2.0,13.0,7.9,0.0,18.0,126903.0,-2.582690773,-0.033340951,0.008242516,49956.0,96.9,9.7,22.7,31.6,1425.0,754.0,15.3,13.6,-0.111111111,71.7,4.3,35.05684211,66.25464191,5.853137291,297.0,79.0,7.9,147.0,317.0,-0.461700022381,-1.251643171,-1.74403248911,-0.834993467264,-1.48262370891,-1.46398537358,0.20203102803,1.92000734582,0.36135769288,0.16589791492,-0.580835786162,0.437295002431,-0.162376554809,0.560958840783,-0.426651711029,0.589255046788,-0.505338122163,0.123386410926,1.13523346952,-0.628395541439,0.8617810359,1.44117505061,0.0470626220336,-0.117242561692,-0.0755990437037
1311.0,50.0,2.0,3.0,26.0,115.0,Michigan,"Monroe County, Michigan",11144.0,11.0,41.0,11.0,3.0,15.0,10.6,0.0,14.0,149208.0,-3.841217484,-0.01801956,0.00975819,55653.0,92.6,8.1,28.2,18.6,1291.0,784.0,23.5,19.8,-0.157446809,110.0,4.3,43.10844307,70.98596939,4.993947465,27.0,78.0,8.1,141.0,256.0,-1.23002335872,-0.195370906673,-1.0537491121,-0.992791339728,-1.21623852162,0.228293288109,0.571025931453,0.97716201616,0.36135769288,-1.14799418822,0.843201081898,0.942146274983,-0.616734794572,-0.341966077054,-0.512659511941,0.79705996667,-0.519657261578,0.40293374818,-0.555450042815,-0.628395541439,0.604855265545,1.06892992476,-0.404894128405,0.74131111891,-0.0782353531386
1139.0,50.0,3.0,7.0,22.0,15.0,Louisiana,"Bossier Parish, Louisiana",11559.0,13.0,65.0,13.0,5.0,15.0,10.9,0.0,15.0,126057.0,4.783672084,0.071658109,0.014390315,52892.0,86.9,11.6,29.7,25.7,1210.0,895.0,21.2,18.6,-0.122641509,120.9,5.4,43.71239669,59.0972067,4.575780855,290.0,82.0,7.4,99.0,343.0,-0.652893297611,0.0927033472331,1.05585947636,0.0886233113605,0.342941232481,0.709907841958,-0.236150419785,-0.272656211533,-0.337637133696,-0.43040696266,0.950018623621,-0.326431518139,-0.837870379629,0.537549676246,-0.168628308294,0.0697427470836,-0.619891237483,0.00423508685043,-0.743303766407,-0.628395541439,-0.936699356587,0.324439673048,-0.404894128405,0.52667269876,-0.0788818561111
1990.0,50.0,3.0,5.0,37.0,133.0,North Carolina,"Onslow County, North Carolina",9613.0,16.0,84.0,12.0,4.0,15.0,8.7,0.0,16.0,187136.0,-11.93330956,0.041884496,0.022411508,46335.0,87.9,11.9,39.0,19.3,1245.0,943.0,26.5,27.6,0.041509434,96.4,5.5,37.21686747,49.13573701,4.820040383,263.0,61.0,6.4,130.0,196.0,2.06900376303,1.87876372145,4.70895123069,-2.00740223532,-0.174717345332,-0.372620283667,-0.305336964177,-0.0533898557972,-0.401182117931,-1.0772461519,-0.198805459042,-1.3893595591,-0.708700636426,0.447257184463,-1.97479212744,-0.969281852326,-0.545909017173,0.677898342201,0.634290206603,-0.628395541439,-2.15709676577,0.696684798904,-0.404894128405,0.312034278609,-0.0810102714704
319.0,50.0,1.0,1.0,9.0,9.0,Connecticut,"New Haven County, Connecticut",9554.0,14.0,41.0,12.0,3.0,12.0,8.6,0.0,22.0,856875.0,-2.560139387,-0.00764928,0.010247702,61640.0,92.2,9.5,26.9,34.0,1982.0,1061.0,20.1,17.4,-0.134328358,86.6,5.5,31.09989909,58.09613572,6.451822242,183.0,96.0,7.6,733.0,381.0,-0.846680791974,-0.445035260059,-0.83081067254,-0.832165906513,-1.03593576843,-0.805631533916,0.248155390958,0.889455473865,-0.401182117931,0.408462610885,-1.28067582708,-0.433249733598,0.154221049443,0.179723875474,1.03548090447,0.277547666965,0.893164494036,-0.169909156029,0.696908114467,-0.628395541439,0.604855265545,1.06892992476,0.273040997253,-0.975796242294,-0.0814801159869
721.0,50.0,2.0,3.0,18.0,19.0,Indiana,"Clark County, Indiana",11728.0,14.0,62.0,12.0,8.0,16.0,11.8,0.0,13.0,116031.0,4.823314041,0.049484443,0.012686265,51699.0,87.4,7.6,26.9,20.1,1100.0,755.0,18.5,19.1,0.032432432,102.2,4.1,46.99909091,68.47549669,4.408326355,12.0,84.0,7.4,115.0,539.0,1.91849189504,-0.445035260059,0.279784021754,0.0935937394175,-0.0425809547809,-0.116348319233,0.686336838772,-0.163023033665,0.488447661348,-0.996391253245,1.53131590432,0.674268952465,-0.926423955984,-0.392128572489,0.00338729352905,0.0697427470836,-0.58170686571,-0.893982586951,-1.30686493718,-0.628395541439,-0.74400502882,-0.792295704517,-0.630872503624,0.955949539061,-0.0816139968712
2310.0,50.0,1.0,2.0,42.0,55.0,Pennsylvania,"Franklin County, Pennsylvania",9149.0,11.0,48.0,11.0,7.0,15.0,11.1,0.0,12.0,153851.0,2.020412102,0.026029023,0.011407141,53916.0,87.6,8.6,28.3,19.0,1345.0,809.0,21.2,19.8,-0.066037736,102.3,5.2,40.08624535,66.64524104,5.893180367,3.0,78.0,8.0,240.0,147.0,0.285691888282,-0.176165956413,-0.302767393872,-0.257842554172,-0.450388343128,-0.111929837088,0.455715024133,-0.119169762518,-0.210547165228,-1.1075667389,0.308683661421,0.478973467655,-0.14120090657,-0.42222606975,-0.512659511941,0.693157506729,-0.283391461231,0.902452760651,-0.868539582136,-0.628395541439,0.155235167423,-0.420050578662,-0.404894128405,1.17058795921,-0.0819682539976
2634.0,50.0,3.0,7.0,48.0,135.0,Texas,"Ector County, Texas",9467.0,11.0,66.0,10.0,15.0,18.0,7.6,0.0,17.0,157462.0,11.88245995,0.14866176,0.019973073,57150.0,75.9,11.0,35.4,14.6,1197.0,903.0,21.6,23.1,0.069444444,112.3,6.4,47.7443609,63.28903654,6.036618986,0.0,71.0,7.7,123.0,848.0,2.53221293027,1.18738551208,3.59841483143,0.978690731092,1.68176431932,0.329918377453,-0.0977773310012,-2.68458612462,-0.973086976039,-1.5522686815,1.66312719846,0.120853231858,-0.0653474496612,-0.432258568838,-1.11471411832,0.381450126906,-0.562614679823,-2.31005024616,1.32308719311,-0.628395541439,-1.00093079918,-3.3980115855,-1.08282925406,0.0973958584587,-0.0836904602379
326.0,50.0,3.0,5.0,10.0,5.0,Delaware,"Sussex County, Delaware",9875.0,10.0,56.0,11.0,7.0,19.0,8.8,0.0,16.0,220251.0,17.29765392,0.112985871,0.010365447,53751.0,90.2,8.8,21.1,23.2,1396.0,974.0,14.3,13.0,-0.090909091,88.6,4.4,38.50358166,55.18583162,5.443144753,747.0,67.0,8.3,229.0,446.0,-0.126716757271,-1.55892237516,-0.777186069739,1.65766407347,1.06148588815,-0.717261891008,0.409590661205,0.450922762394,0.297812708646,-0.683078520957,0.0287677222812,-0.743790640903,-0.379189513069,2.06583370384,-1.45874532197,1.00486488655,-0.309643216825,-0.467787466218,0.571672298738,-0.628395541439,-0.358616373287,-0.420050578662,-1.30880762928,0.312034278609,-0.0865642879959
668.0,50.0,2.0,3.0,17.0,119.0,Illinois,"Madison County, Illinois",9697.0,13.0,47.0,10.0,3.0,13.0,13.2,0.0,13.0,265759.0,-3.430202076,-0.013456627,0.011408833,53431.0,92.0,9.6,27.0,25.3,1211.0,778.0,19.5,18.1,-0.071794872,88.9,5.9,44.12138728,68.67737789,5.510236493,17.0,88.0,7.2,361.0,218.0,0.190228948686,-0.425830309798,-0.301996806349,-0.941256988994,-1.13690513983,-0.704006444572,0.225093209494,0.845602202718,-0.655362054868,-0.470834411988,1.02235425994,0.695810471447,-0.343709943867,-0.375407740677,0.347418497175,-0.138062172798,0.00537785030541,0.57707799106,-2.18351564728,-0.628395541439,0.219466610012,1.06892992476,0.0470626220336,0.955949539061,-0.087704628157
2363.0,50.0,3.0,5.0,45.0,13.0,South Carolina,"Beaufort County, South Carolina",8384.0,12.0,43.0,12.0,9.0,15.0,8.8,0.0,18.0,183149.0,15.05975802,0.124137635,0.011236753,57048.0,85.1,8.7,23.7,38.8,1654.0,1048.0,18.5,15.5,-0.162162162,127.0,4.6,34.49093108,54.4351145,6.804032231,72.0,80.0,7.6,175.0,514.0,-1.30821179454,-1.05959366839,-0.380367197023,1.37706994009,1.25537590386,0.979435252828,0.432652842669,-0.667335651857,0.170722740177,0.893592002814,-0.680924970259,-0.823895113688,0.340477340877,-0.191478590748,-0.340643910117,0.277547666965,-0.43851547156,-0.779414006109,0.571672298738,-0.628395541439,0.476392380367,-1.16454083037,-0.404894128405,-0.117242561692,-0.0921047944505
378.0,50.0,3.0,5.0,12.0,97.0,Florida,"Osceola County, Florida",11301.0,12.0,45.0,13.0,10.0,17.0,7.3,0.0,26.0,336015.0,29.0284885,0.245210231,0.012785144,44254.0,78.1,16.2,34.5,18.0,1339.0,1049.0,24.7,21.8,-0.117408907,91.3,5.0,33.05003734,42.18684461,3.915895062,1109.0,90.0,7.7,148.0,468.0,-0.566128008646,1.01454095973,0.324816482583,3.12851147207,3.36040319287,-0.597962873082,-1.29701076713,-2.20220014201,-0.0834571967597,-1.20863536221,-0.935766935094,-2.13083374067,-1.18683231828,3.27642192702,0.519434098999,0.381450126906,-0.502951598928,-0.568607817359,1.5109409167,-0.628395541439,0.347929495189,-1.53678595623,-0.856850878844,-1.8343499229,-0.094680016146
224.0,50.0,4.0,9.0,6.0,67.0,California,"Sacramento County, California",7828.0,17.0,44.0,11.0,5.0,16.0,9.9,0.0,24.0,1514460.0,4.296486984,0.065007616,0.013191501,55987.0,87.9,13.7,31.5,28.8,1739.0,1036.0,21.7,20.4,-0.059907834,91.1,5.4,32.19493962,54.04150579,7.152603002,20.0,97.0,7.1,1079.0,523.0,0.387335911343,0.438392451921,0.509883642296,0.0275385750542,0.227312512912,-0.606799837373,-0.720456230527,-0.0533898557972,-0.337637133696,-0.117094230372,-1.08700278063,-0.865894712949,0.524809134797,-0.36537524159,1.12148870538,-0.241964632739,1.71890153364,-0.820658695212,-0.117124687767,-0.628395541439,0.412160937778,0.324439673048,-0.630872503624,-1.40507308259,-0.0960615036727
1972.0,50.0,3.0,5.0,37.0,97.0,North Carolina,"Iredell County, North Carolina",9635.0,14.0,61.0,11.0,6.0,18.0,10.4,0.0,16.0,172916.0,10.83979816,0.081847417,0.010849198,52306.0,87.2,10.6,31.1,25.9,1261.0,796.0,24.2,21.7,-0.103305785,116.6,4.8,41.47977795,65.71105528,5.428856407,38.0,73.0,7.5,195.0,262.0,-0.332274668445,0.361572650879,-0.556871362283,0.847958653081,0.520097518088,0.519913109706,-0.00552860514546,-0.206876304812,0.0436327717088,-0.410193237996,0.555149154322,0.379292168542,-0.386745500746,-0.305180247068,-0.942698516499,0.173645207025,-0.390785006843,0.375437288778,-0.430214227087,-0.628395541439,-0.679773586232,-0.0478054528067,-1.08282925406,0.312034278609,-0.0965599462802
2489.0,50.0,3.0,6.0,47.0,37.0,Tennessee,"Davidson County, Tennessee",9326.0,17.0,72.0,14.0,7.0,13.0,10.5,1.0,18.0,684410.0,7.046830123,0.089691232,0.015251092,48368.0,84.8,13.8,24.7,37.3,1336.0,874.0,14.9,15.0,0.006711409,110.1,3.6,36.20359281,55.3409611,5.186332906,6.0,86.0,6.5,901.0,1111.0,1.49199433359,-0.867544165788,1.44788312683,0.372384887878,0.656473916798,0.232711770254,-0.743518411991,-0.733115558577,0.806172582519,0.741989067836,-0.378017081735,-0.727237714538,-0.514997195169,-0.412193570663,0.175402895352,-0.865379392385,1.29410039766,-3.51531171661,-0.492832134951,1.58855270414,-1.38631945471,-0.420050578662,0.0470626220336,-0.117242561692,-0.0966263013579
234.0,50.0,4.0,9.0,6.0,87.0,California,"Santa Cruz County, California",7047.0,13.0,47.0,11.0,6.0,8.0,7.9,0.0,27.0,274673.0,2.241179926,0.043312949,0.010943922,67256.0,88.1,8.6,27.0,38.2,2549.0,1441.0,20.8,19.7,-0.052884615,100.6,6.9,26.38524912,46.67314365,9.544501793,143.0,96.0,7.7,198.0,394.0,0.503792623702,-0.425830309798,-0.513731213013,-0.230162018963,-0.149881563781,-0.187044033559,0.455715024133,-0.00953658465014,-1.29081189721,0.832950828823,-2.11452681033,-1.65212796751,1.78969716243,0.0459572209797,1.03548090447,0.381450126906,-0.383625437136,-0.229484818067,1.13523346952,-0.628395541439,0.219466610012,-0.0478054528067,1.17695449813,-2.04898834305,-0.0973022300924
2155.0,50.0,2.0,3.0,39.0,153.0,Ohio,"Summit County, Ohio",10029.0,16.0,48.0,12.0,5.0,12.0,12.3,0.0,15.0,540300.0,-1.070214876,-0.002536581,0.011354803,50765.0,90.9,10.6,25.9,30.3,1239.0,744.0,18.6,16.5,-0.112903226,100.7,5.0,40.97255851,68.23252688,5.061714731,96.0,96.0,6.7,619.0,378.0,-0.491416285119,-0.637084762663,-0.326603688079,-0.645354680409,-0.947043886445,-0.182625551414,-0.00552860514546,0.604409211409,-0.0834571967597,0.0345087046057,0.46544038878,0.648343117001,-0.580897992551,-0.111218598051,1.03548090447,-0.657574472503,0.621100845151,-0.156160926328,-1.6199544765,-0.628395541439,0.155235167423,0.324439673048,0.273040997253,0.52667269876,-0.0993602064797
1813.0,50.0,1.0,2.0,34.0,17.0,New Jersey,"Hudson County, New Jersey",10894.0,13.0,39.0,11.0,6.0,14.0,10.2,1.0,29.0,677983.0,1.120150355,0.065585442,0.014894179,59741.0,80.6,15.0,28.9,37.5,2658.0,1214.0,16.5,17.5,0.060606061,83.0,4.7,22.47592175,49.21004942,5.483673173,144.0,100.0,8.3,321.0,406.0,2.38565776422,-0.0609362548503,1.28533424697,-0.370720085571,0.237358877973,-0.964696891151,-1.02026458956,-1.65403425267,0.107177755943,0.7622027925,-2.80594536571,-1.38143013234,-0.357757204382,0.0493013873421,1.37951210811,1.00486488655,-0.090083079128,-0.284477736871,-0.304978411359,1.58855270414,0.733318150722,-0.0478054528067,-0.178915753186,-2.47826518335,-0.102792904935
340.0,50.0,3.0,5.0,12.0,21.0,Florida,"Collier County, Florida",9339.0,12.0,46.0,12.0,14.0,15.0,6.8,1.0,22.0,365136.0,19.321605,0.131418797,0.008955567,57452.0,79.8,9.1,20.4,33.2,1678.0,1063.0,15.5,13.3,-0.141935484,126.2,4.8,34.23837902,54.04703669,6.151810036,28.0,91.0,7.6,255.0,247.0,-0.972819658562,-1.69335702699,-1.41928768761,1.91143316045,1.3819697427,0.944087395665,0.340404116813,-1.82944733725,0.0436327717088,0.32760771223,-0.725592291247,-0.86530454414,-0.00443192071681,-0.338621910691,0.60544189991,0.277547666965,-0.247593612693,0.444178437284,1.82403045602,1.58855270414,0.283698052601,-3.02576645965,-0.404894128405,-0.975796242294,-0.105430362657
2154.0,50.0,2.0,3.0,39.0,151.0,Ohio,"Stark County, Ohio",10063.0,15.0,55.0,12.0,4.0,12.0,12.0,0.0,13.0,373612.0,-0.801655816,-0.004948465,0.011174695,47137.0,91.0,10.8,26.4,21.9,1137.0,680.0,18.6,16.6,-0.107526882,95.9,5.4,41.45734389,69.31911765,4.684347876,533.0,80.0,7.1,476.0,303.0,-0.402267513487,-0.541060011361,-0.40863027062,-0.611681935979,-0.988978079695,-0.394712694394,-0.0516529680733,0.626335846983,-0.337637133696,-0.814467731271,0.551181380869,0.764286630803,-0.78045778108,1.3501821023,-0.340643910117,-0.241964632739,0.279828022426,0.187544816198,-1.43210075291,-0.628395541439,-0.294384930699,0.696684798904,0.273040997253,0.955949539061,-0.107666739699
2222.0,50.0,3.0,7.0,40.0,109.0,Oklahoma,"Oklahoma County, Oklahoma",10011.0,17.0,73.0,12.0,8.0,13.0,10.2,0.0,17.0,782970.0,6.628435662,0.085805496,0.015774551,47437.0,82.2,13.8,29.2,30.6,1247.0,780.0,18.3,18.3,0.0,102.4,4.3,38.04089816,60.81666667,4.73851133,13.0,93.0,6.4,832.0,650.0,1.38070795231,-0.00332140406901,1.68628204787,0.319925329237,0.588914612809,-0.107511354942,-0.743518411991,-1.30320808349,0.36135769288,0.0648292916013,-0.0530642469776,-0.142958368663,-0.75181497029,-0.388784406127,0.777457501733,-0.969281852326,1.12943029438,-1.40266708589,-0.304978411359,-0.628395541439,-1.4505508973,-0.792295704517,0.0470626220336,0.0973958584587,-0.107874480669
1202.0,50.0,1.0,1.0,23.0,11.0,Maine,"Kennebec County, Maine",8243.0,15.0,63.0,11.0,5.0,14.0,7.8,0.0,14.0,120569.0,-0.374669174,-0.012579337,0.010126981,46917.0,91.2,9.3,24.3,25.0,1191.0,691.0,17.4,14.9,-0.143678161,98.0,3.6,39.3929471,67.89725036,5.6919456,39.0,78.0,7.5,180.0,168.0,-1.00171615661,-0.94436396683,-0.885790634956,-0.558145063786,-1.1216521474,-0.30192456934,0.294279753886,0.67018911813,0.806172582519,-0.501154998983,0.186064287527,0.612567792107,-0.24761822175,-0.301836080706,-0.512659511941,0.173645207025,-0.426582855381,0.806215152744,1.19785137738,-0.628395541439,-0.808236471409,0.324439673048,-0.178915753186,0.74131111891,-0.108593996268
2109.0,50.0,2.0,3.0,39.0,61.0,Ohio,"Hamilton County, Ohio",9919.0,19.0,74.0,12.0,5.0,12.0,12.5,1.0,18.0,809099.0,-2.200901296,0.008494498,0.013581774,49013.0,90.4,13.8,26.1,35.0,1359.0,709.0,16.7,15.0,-0.101796407,100.0,4.3,36.06548933,69.12976023,4.941334694,39.0,95.0,6.3,866.0,463.0,-0.307246657844,-0.598674862142,0.687625666236,-0.787123551852,-0.755252159089,-0.213554926432,-0.743518411991,0.494776033541,0.36135769288,0.509531234203,-0.402442590165,0.744081448461,-0.644557570515,-0.301836080706,0.949473103557,-1.07318431227,1.2105720844,-0.545694101191,-1.74519029223,1.58855270414,-1.51478233989,0.324439673048,0.273040997253,-0.117242561692,-0.108618740845
2269.0,50.0,4.0,9.0,41.0,47.0,Oregon,"Marion County, Oregon",7413.0,14.0,41.0,13.0,5.0,18.0,8.8,0.0,22.0,336316.0,4.958564421,0.06434503,0.013234577,48432.0,86.0,14.2,32.1,22.0,1425.0,798.0,21.8,20.4,-0.064220183,95.5,5.1,33.98736842,60.69172932,6.53372222,3.0,83.0,7.6,348.0,235.0,0.315829955586,0.553622153483,0.529501744043,0.110551839732,0.215792469092,-0.412386622975,-0.835767137847,-0.469995931695,-0.147002180994,-0.804360868939,-0.769986983737,-0.156289675871,0.197531536502,-0.42222606975,-0.0826205073825,0.277547666965,-0.0256469517605,0.499171356088,0.571672298738,-0.628395541439,0.604855265545,0.324439673048,-1.08282925406,-0.975796242294,-0.10886616708
1964.0,50.0,3.0,5.0,37.0,81.0,North Carolina,"Guilford County, North Carolina",8723.0,19.0,60.0,12.0,6.0,12.0,9.6,0.0,17.0,521330.0,6.502646295,0.064901533,0.011614524,45651.0,85.6,13.0,29.1,34.1,1264.0,771.0,18.6,17.6,-0.053763441,100.8,5.2,36.11629747,59.21011673,5.233543932,32.0,94.0,6.3,596.0,419.0,0.48922021941,-0.0225263543294,-0.208318958672,0.30415347925,0.22546810206,-0.178207069269,-0.55902096028,-0.557702473989,-0.210547165228,0.418569473217,-0.393456468657,-0.314383573334,-0.490030979297,-0.325245245242,0.863465302645,-1.07318431227,0.566210810727,-0.344053398909,0.0707290358258,-0.628395541439,-0.615542143643,-0.0478054528067,0.273040997253,0.0973958584587,-0.110840284105
